timestamps,TP9,AF7,AF8,TP10,Right AUX
1533057368.929,40.039,27.832,14.648,29.785,40.527
1533057368.933,49.805,27.344,24.902,35.156,65.43
1533057368.937,34.668,28.32,19.043,22.949,59.57
1533057368.941,17.578,25.879,0.977,10.254,91.797
1533057368.945,12.207,20.02,16.113,-0.977,101.562
1533057368.949,26.367,17.578,34.18,3.906,62.988
1533057368.952,38.574,20.02,28.809,14.648,5.859
1533057368.956,29.297,19.531,15.625,16.602,13.184
1533057368.96,15.137,21.973,-0.977,14.16,8.301
1533057368.964,6.348,26.367,-2.93,-1.953,25.391
1533057368.968,20.996,24.902,8.301,-2.93,38.574
1533057368.972,37.598,25.879,15.625,14.648,-10.254
1533057368.976,24.414,28.32,12.695,17.09,-21.484
1533057368.98,11.719,26.367,-3.906,9.277,21.484
1533057368.984,8.301,30.273,-1.953,2.93,69.824
1533057368.988,25.391,33.691,19.043,5.371,18.066
1533057368.991,43.457,32.715,25.879,25.391,-16.602
1533057368.995,33.691,24.902,26.855,32.715,60.059
1533057368.999,21.484,21.484,14.16,23.438,45.41
1533057369.003,12.695,26.367,12.207,15.137,-27.832
1533057369.007,22.461,33.203,35.156,16.602,-1.953
1533057369.011,38.574,33.691,51.27,25.879,3.906
1533057369.015,35.645,34.668,44.434,29.785,11.719
1533057369.019,30.273,36.133,34.668,30.762,41.992
1533057369.023,22.949,33.691,36.621,22.461,47.363
1533057369.027,23.926,33.691,46.387,19.531,44.922
1533057369.031,40.039,36.621,54.688,32.227,12.695
1533057369.034,38.086,38.574,52.246,36.621,34.18
1533057369.038,23.438,34.18,26.367,29.785,48.34
1533057369.042,12.695,35.156,20.996,18.555,-3.418
1533057369.046,18.066,37.109,52.246,8.789,66.895
1533057369.05,34.18,35.645,54.199,18.555,89.844
1533057369.054,35.156,37.598,46.387,35.156,40.039
1533057369.058,26.367,38.574,21.973,37.109,45.898
1533057369.062,12.207,36.621,14.16,22.949,7.812
1533057369.066,11.23,37.109,23.926,17.09,15.625
1533057369.07,31.25,37.109,22.949,27.344,25.879
1533057369.074,38.086,34.668,27.832,32.715,25.391
1533057369.077,22.949,30.762,8.301,26.855,19.531
1533057369.081,11.719,26.367,-5.371,15.625,30.273
1533057369.085,16.602,29.785,33.691,12.207,54.688
1533057369.089,36.621,34.18,46.387,22.949,18.066
1533057369.093,40.527,33.203,43.457,25.391,11.23
1533057369.097,30.762,33.691,27.344,22.949,2.441
1533057369.101,22.461,34.668,16.113,17.09,-21.973
1533057369.105,17.578,31.25,28.809,5.859,-14.16
1533057369.109,33.203,25.391,40.039,7.324,26.367
1533057369.113,45.898,20.996,48.34,15.625,49.316
1533057369.116,28.809,19.531,41.016,16.113,16.602
1533057369.12,16.602,19.043,36.621,12.207,27.832
1533057369.124,16.602,21.973,40.039,4.395,17.09
1533057369.128,26.367,21.973,61.035,5.859,0.0
1533057369.132,39.551,20.996,69.336,19.531,-22.949
1533057369.136,35.156,23.926,51.758,25.879,32.227
1533057369.14,22.461,22.461,18.066,9.277,46.387
1533057369.144,15.137,20.996,22.949,0.977,15.625
1533057369.148,26.367,21.484,43.945,13.184,60.059
1533057369.152,39.551,23.926,38.574,22.461,88.379
1533057369.156,28.32,23.438,29.297,26.855,64.941
1533057369.159,12.207,19.531,13.672,19.043,17.578
1533057369.163,5.371,18.066,16.113,7.324,33.691
1533057369.167,19.531,19.043,36.621,8.301,39.551
1533057369.171,37.109,20.508,51.758,20.508,26.367
1533057369.175,33.691,20.508,45.41,24.414,29.785
1533057369.179,25.879,22.461,7.812,14.648,-8.301
1533057369.183,17.09,27.344,7.324,0.488,23.438
1533057369.187,28.32,26.367,50.781,-2.93,68.359
1533057369.191,46.875,25.879,65.43,12.207,12.207
1533057369.195,42.48,31.25,66.406,26.367,4.395
1533057369.198,32.227,34.18,49.316,22.949,41.992
1533057369.202,24.414,30.762,42.48,6.836,77.148
1533057369.206,27.832,27.344,42.969,2.93,69.336
1533057369.21,42.969,26.367,52.734,13.672,70.312
1533057369.214,38.574,24.414,79.102,21.484,66.895
1533057369.218,30.762,23.438,53.711,20.996,11.719
1533057369.222,23.926,26.855,36.133,11.23,7.812
1533057369.226,23.926,28.809,56.641,11.719,55.664
1533057369.23,41.016,29.297,64.453,17.578,62.5
1533057369.234,49.805,26.855,65.918,27.344,15.137
1533057369.238,41.504,26.367,38.574,31.738,4.395
1533057369.241,29.785,29.297,21.973,17.09,24.902
1533057369.245,28.809,30.273,39.551,11.23,-5.859
1533057369.249,45.41,31.738,58.105,20.02,1.953
1533057369.253,54.199,31.738,62.012,31.25,31.738
1533057369.257,41.504,32.715,45.898,39.062,47.363
1533057369.261,24.902,30.273,20.02,21.484,21.484
1533057369.265,23.438,26.855,40.527,7.324,12.207
1533057369.269,44.922,25.391,68.848,24.414,42.969
1533057369.273,54.199,27.344,55.664,34.18,26.855
1533057369.277,43.945,30.762,45.41,39.062,2.441
1533057369.281,32.715,31.738,28.809,33.203,7.812
1533057369.284,30.273,32.715,29.785,22.949,37.109
1533057369.288,49.316,30.762,47.363,29.785,54.688
1533057369.292,58.105,24.414,46.387,37.109,14.16
1533057369.296,41.992,20.02,30.273,36.621,23.926
1533057369.3,21.484,18.066,11.23,27.344,31.25
1533057369.304,10.742,18.555,8.789,14.648,-7.324
1533057369.308,25.879,22.949,28.809,19.043,38.574
1533057369.312,41.992,21.973,44.922,34.668,83.496
1533057369.316,31.25,20.996,31.738,40.039,44.922
1533057369.32,16.113,24.414,21.484,32.715,59.57
1533057369.323,13.184,25.391,21.973,21.973,40.527
1533057369.327,30.762,23.926,24.414,20.508,-34.18
1533057369.331,46.387,23.438,37.109,27.832,-3.906
1533057369.335,36.133,23.926,36.133,29.297,63.965
1533057369.339,20.508,23.926,11.23,19.043,62.012
1533057369.343,13.184,20.508,5.371,9.277,-11.719
1533057369.347,23.926,17.09,20.02,9.766,-8.301
1533057369.351,39.551,20.02,34.18,25.391,39.551
1533057369.355,31.25,25.879,40.039,39.062,29.785
1533057369.359,19.043,30.273,19.043,30.762,-13.184
1533057369.363,10.254,27.832,16.113,14.648,-5.371
1533057369.366,9.277,21.973,29.297,7.324,76.66
1533057369.37,23.926,24.902,24.902,14.648,82.031
1533057369.374,20.996,28.809,11.719,21.484,7.812
1533057369.378,3.418,30.273,-9.277,19.531,23.926
1533057369.382,-6.836,27.832,-21.973,9.766,26.855
1533057369.386,1.953,20.02,19.043,4.883,48.828
1533057369.39,24.902,20.508,53.223,18.555,91.309
1533057369.394,25.391,22.461,34.668,24.902,3.418
1533057369.398,12.207,21.484,12.695,27.344,2.93
1533057369.402,3.418,24.414,17.578,22.949,94.727
1533057369.406,6.836,27.832,34.18,12.207,25.391
1533057369.409,23.438,21.484,45.898,15.625,-1.465
1533057369.413,26.367,15.625,59.082,25.879,17.578
1533057369.417,14.16,20.996,49.316,23.926,23.438
1533057369.421,2.93,22.949,33.691,12.207,25.391
1533057369.425,9.766,24.902,41.016,10.742,0.0
1533057369.429,28.809,22.461,54.199,19.043,59.57
1533057369.433,29.297,16.602,62.5,28.32,67.871
1533057369.437,16.113,20.02,59.57,30.762,2.441
1533057369.441,5.859,22.461,31.738,16.113,-15.625
1533057369.445,4.883,23.438,21.973,12.695,8.301
1533057369.448,22.461,27.344,52.246,21.973,47.363
1533057369.452,33.691,32.227,53.711,29.297,70.312
1533057369.456,23.926,31.738,38.574,30.762,85.938
1533057369.46,14.16,32.715,31.738,25.391,92.773
1533057369.464,14.16,36.621,28.809,18.555,30.273
1533057369.468,33.203,36.621,41.504,21.973,7.324
1533057369.472,50.293,34.18,52.246,35.156,31.738
1533057369.476,44.434,32.715,40.039,41.016,53.711
1533057369.48,33.203,37.109,24.902,30.273,51.27
1533057369.484,28.32,40.039,27.344,25.391,35.156
1533057369.488,39.062,39.062,36.133,28.809,26.367
1533057369.491,47.852,37.109,35.156,32.715,-4.883
1533057369.495,32.715,32.715,28.809,35.156,28.32
1533057369.499,13.672,32.227,9.277,30.273,76.172
1533057369.503,2.441,33.203,8.301,16.602,34.18
1533057369.507,12.207,30.273,36.621,12.207,-6.348
1533057369.511,34.668,33.203,41.504,22.461,-26.367
1533057369.515,30.273,37.598,44.922,28.809,-13.184
1533057369.519,11.719,36.133,31.738,20.508,26.367
1533057369.523,3.418,38.086,17.09,4.395,34.668
1533057369.527,15.625,42.48,31.25,4.395,31.738
1533057369.53,31.25,41.016,47.852,15.137,28.32
1533057369.534,24.414,37.598,38.086,24.902,27.344
1533057369.538,15.137,40.527,2.441,24.414,44.922
1533057369.542,12.207,41.504,-1.465,14.16,44.922
1533057369.546,20.02,37.598,25.391,15.137,-23.926
1533057369.55,36.621,34.668,34.668,30.273,-32.227
1533057369.554,34.668,33.691,32.715,42.48,-29.297
1533057369.558,24.902,37.598,15.625,40.527,-8.789
1533057369.562,20.508,40.527,5.859,33.203,80.566
1533057369.566,29.785,38.086,4.883,30.762,82.031
1533057369.57,48.34,36.133,22.949,41.992,34.668
1533057369.573,50.293,40.039,28.809,48.34,23.926
1533057369.577,39.551,41.016,9.277,39.551,-25.879
1533057369.581,25.879,38.574,-5.371,23.438,-17.578
1533057369.585,25.391,39.551,-6.836,19.043,9.766
1533057369.589,45.898,43.945,23.926,37.598,2.93
1533057369.593,53.223,45.898,38.086,43.945,39.062
1533057369.597,38.574,43.457,12.207,35.645,54.199
1533057369.601,24.414,39.551,-1.953,26.855,53.711
1533057369.605,21.973,40.039,25.879,16.113,38.086
1533057369.609,37.109,37.598,40.039,20.996,105.469
1533057369.613,41.504,34.668,29.785,27.344,83.008
1533057369.616,24.902,32.715,26.367,19.043,5.371
1533057369.62,7.812,31.738,13.672,10.254,-5.371
1533057369.624,3.906,32.227,20.996,7.812,-10.254
1533057369.628,25.391,29.785,31.25,18.066,-36.133
1533057369.632,38.574,27.344,29.297,28.32,-24.902
1533057369.636,31.25,29.297,34.668,30.762,69.336
1533057369.64,20.02,29.785,5.859,22.461,68.848
1533057369.644,15.137,30.273,8.789,14.16,42.48
1533057369.648,34.668,34.18,39.551,24.902,-9.766
1533057369.652,46.387,33.691,38.574,36.133,-39.062
1533057369.655,32.227,34.18,27.344,36.133,36.133
1533057369.659,19.043,32.715,10.742,24.414,5.371
1533057369.663,10.254,28.809,6.348,11.23,-0.488
1533057369.667,23.438,26.367,13.672,8.789,83.008
1533057369.671,39.062,28.32,26.855,19.531,61.035
1533057369.675,32.227,30.762,28.32,25.879,34.668
1533057369.679,18.555,31.738,3.418,22.461,28.809
1533057369.683,12.695,30.762,-0.977,10.742,-13.184
1533057369.687,23.926,23.926,33.691,9.766,5.371
1533057369.691,36.133,21.484,53.711,25.391,6.836
1533057369.695,30.273,24.414,37.598,35.156,-9.277
1533057369.698,18.555,26.855,10.742,25.391,-25.879
1533057369.702,3.906,23.926,17.09,9.766,-41.504
1533057369.706,10.254,27.344,31.25,10.254,-5.371
1533057369.71,35.156,34.668,27.832,23.438,22.461
1533057369.714,29.785,33.691,22.461,32.715,42.969
1533057369.718,12.207,29.785,1.465,32.715,24.902
1533057369.722,7.812,28.809,-6.348,25.391,2.441
1533057369.726,16.602,28.809,8.301,24.414,45.898
1533057369.73,37.598,28.809,26.855,38.086,58.105
1533057369.734,43.945,34.18,23.926,46.875,31.738
1533057369.738,33.203,40.527,7.812,43.945,48.34
1533057369.741,15.625,36.133,-1.465,28.32,93.262
1533057369.745,15.137,32.227,16.602,20.996,45.898
1533057369.749,31.738,32.227,33.203,29.297,19.043
1533057369.753,27.832,27.832,26.367,29.297,33.691
1533057369.757,14.648,28.32,11.719,25.879,28.809
1533057369.761,1.953,27.344,2.93,12.207,67.383
1533057369.765,8.301,27.344,15.625,9.277,68.848
1533057369.769,27.344,21.973,30.762,18.555,89.355
1533057369.773,25.879,14.16,26.367,19.531,57.129
1533057369.777,15.625,16.113,26.855,19.531,58.594
1533057369.78,3.906,15.625,2.441,6.348,71.777
1533057369.784,1.953,14.16,13.672,0.0,65.43
1533057369.788,18.555,13.672,34.18,8.301,44.434
1533057369.792,25.391,14.648,25.879,19.531,24.902
1533057369.796,16.602,13.184,16.602,20.996,79.59
1533057369.8,5.859,8.301,-3.418,9.766,38.086
1533057369.804,4.395,4.883,13.184,4.883,2.93
1533057369.808,24.902,7.812,37.598,13.184,92.285
1533057369.812,38.086,12.207,31.738,26.855,78.613
1533057369.816,28.32,14.648,18.066,28.809,29.297
1533057369.82,14.16,17.578,2.441,17.09,15.625
1533057369.823,9.277,16.602,5.859,12.695,10.742
1533057369.827,26.855,15.625,25.879,18.555,11.23
1533057369.831,41.992,21.973,34.18,26.855,-16.602
1533057369.835,27.344,28.809,28.32,32.227,38.086
1533057369.839,12.695,31.25,3.906,20.02,31.25
1533057369.843,9.277,32.227,-0.977,4.883,-14.648
1533057369.847,21.973,30.762,15.137,10.742,-34.18
1533057369.851,36.621,27.344,21.484,24.902,-0.488
1533057369.855,27.832,26.855,18.555,22.949,6.348
1533057369.859,18.066,29.297,-1.465,15.137,-13.184
1533057369.863,13.184,26.855,-3.906,10.254,25.391
1533057369.866,20.996,26.855,11.23,12.695,10.742
1533057369.87,36.621,29.785,26.367,25.879,9.277
1533057369.874,28.32,29.297,41.992,30.762,89.844
1533057369.878,16.113,30.273,21.484,21.973,40.039
1533057369.882,7.324,31.738,12.207,9.277,20.508
1533057369.886,12.207,31.738,41.992,10.254,40.527
1533057369.89,31.738,30.762,51.758,28.32,-47.363
1533057369.894,28.809,30.762,58.594,37.109,-4.883
1533057369.898,15.137,31.738,45.898,36.621,33.203
1533057369.902,7.812,32.227,28.32,29.785,30.762
1533057369.905,11.719,33.691,36.621,24.414,73.242
1533057369.909,27.832,30.762,31.25,32.227,66.895
1533057369.913,29.297,28.32,20.508,36.133,29.297
1533057369.917,19.531,29.297,16.602,29.297,62.012
1533057369.921,13.184,30.762,-3.906,17.578,14.648
1533057369.925,19.043,32.715,25.391,10.742,18.066
1533057369.929,37.109,32.227,34.668,20.02,45.41
1533057369.933,38.574,32.227,22.461,29.297,0.0
1533057369.937,27.832,31.25,24.414,29.785,7.324
1533057369.941,19.531,31.25,13.184,21.484,-3.906
1533057369.945,21.973,31.738,20.996,19.531,-5.371
1533057369.948,36.621,27.832,40.527,26.855,26.367
1533057369.952,36.621,22.949,48.828,26.855,62.988
1533057369.956,24.902,25.879,36.621,30.762,68.848
1533057369.96,14.648,28.32,18.555,24.414,3.906
1533057369.964,16.602,29.297,30.762,13.184,-40.527
1533057369.968,37.109,32.227,53.711,23.926,-9.766
1533057369.972,44.434,31.25,62.5,35.156,31.738
1533057369.976,31.738,27.344,40.039,29.297,61.523
1533057369.98,19.531,34.668,23.926,22.461,58.594
1533057369.984,14.16,37.598,38.574,14.648,20.996
1533057369.987,29.785,30.762,60.059,19.043,51.27
1533057369.991,38.086,28.809,62.5,27.832,43.457
1533057369.995,25.391,28.32,56.641,27.344,2.93
1533057369.999,16.113,32.227,37.598,23.926,41.016
1533057370.003,12.207,31.25,32.227,13.672,-20.02
1533057370.007,30.273,30.762,42.48,19.531,-34.18
1533057370.011,45.898,33.691,51.27,36.133,37.598
1533057370.015,35.645,32.227,58.594,37.109,66.895
1533057370.019,21.484,30.273,25.879,28.809,29.785
1533057370.023,12.207,28.809,23.926,18.555,22.949
1533057370.027,21.484,30.273,57.617,14.648,18.555
1533057370.03,37.598,35.156,69.336,26.855,32.715
1533057370.034,30.762,38.574,51.758,28.32,48.34
1533057370.038,19.531,42.48,28.32,19.531,5.859
1533057370.042,11.719,45.898,22.949,9.766,-29.785
1533057370.046,19.531,42.48,30.762,9.277,-2.93
1533057370.05,36.133,43.457,45.41,20.02,33.691
1533057370.054,29.297,46.387,38.086,23.926,33.203
1533057370.058,21.973,46.387,19.531,25.879,42.969
1533057370.062,14.648,46.875,19.531,20.996,36.133
1533057370.066,18.066,44.434,32.227,21.484,19.043
1533057370.07,36.621,45.898,35.156,32.227,-10.742
1533057370.073,33.203,46.387,32.715,34.18,36.133
1533057370.077,14.648,40.527,16.113,31.25,52.734
1533057370.081,3.418,38.574,11.23,15.137,-5.371
1533057370.085,7.812,37.109,49.805,2.441,40.039
1533057370.089,23.438,36.133,59.57,9.766,61.523
1533057370.093,24.902,37.598,46.875,22.949,39.062
1533057370.097,11.23,37.109,33.691,20.996,36.133
1533057370.101,0.488,39.551,13.672,4.395,0.488
1533057370.105,6.836,42.48,27.344,-1.953,-41.504
1533057370.109,27.832,42.48,47.852,8.301,58.105
1533057370.112,29.785,42.48,40.527,13.184,63.477
1533057370.116,13.672,41.992,41.504,8.789,29.297
1533057370.12,0.0,40.527,11.719,0.0,81.055
1533057370.124,-0.488,39.062,19.531,-8.789,15.625
1533057370.128,11.23,35.645,53.223,-3.906,-12.207
1533057370.132,13.184,33.203,54.199,0.0,46.875
1533057370.136,8.301,30.273,41.992,4.883,74.219
1533057370.14,-3.418,26.367,19.043,-1.465,74.707
1533057370.144,-16.602,24.414,13.672,-24.902,118.652
1533057370.148,-16.113,26.367,16.113,-32.715,46.875
1533057370.152,-13.184,27.832,41.992,-21.973,-27.344
1533057370.155,-17.578,30.762,56.152,-21.973,-25.391
1533057370.159,-33.691,34.18,23.438,-39.062,5.371
1533057370.163,-43.945,34.668,23.926,-51.758,26.367
1533057370.167,-22.949,37.109,71.289,-39.551,-24.414
1533057370.171,-16.602,39.062,71.777,-36.621,-0.488
1533057370.175,-30.273,41.016,45.41,-44.922,60.059
1533057370.179,-41.992,41.016,26.367,-49.805,65.43
1533057370.183,-56.641,34.668,29.785,-62.988,28.32
1533057370.187,-44.922,30.762,49.805,-67.383,7.812
1533057370.191,-36.621,30.762,67.383,-67.383,33.691
1533057370.195,-47.363,30.762,53.223,-67.871,71.289
1533057370.198,-62.5,30.273,27.344,-74.219,42.48
1533057370.202,-77.637,30.273,39.062,-89.844,41.016
1533057370.206,-70.312,26.367,62.012,-88.867,103.027
1533057370.21,-53.711,24.902,58.105,-71.777,88.867
1533057370.214,-63.965,26.855,52.734,-74.707,44.434
1533057370.218,-84.473,26.367,32.227,-91.309,30.762
1533057370.222,-95.215,28.32,29.297,-102.051,9.766
1533057370.226,-81.543,28.32,55.664,-94.727,-46.387
1533057370.23,-66.406,23.926,72.754,-82.52,-69.824
1533057370.234,-78.613,20.996,69.824,-86.914,12.207
1533057370.237,-90.332,19.043,48.828,-87.891,50.293
1533057370.241,-88.867,21.484,39.551,-87.402,71.289
1533057370.245,-71.777,29.785,41.504,-91.309,10.742
1533057370.249,-50.781,29.785,56.641,-78.613,-70.801
1533057370.253,-49.805,32.715,64.453,-61.523,6.836
1533057370.257,-55.176,34.668,34.668,-58.105,85.938
1533057370.261,-61.523,35.156,6.348,-74.707,46.875
1533057370.265,-54.199,40.039,23.926,-74.219,43.457
1533057370.269,-37.598,40.039,35.645,-61.035,9.766
1533057370.273,-38.086,40.039,50.293,-56.641,-15.137
1533057370.277,-44.434,36.133,49.805,-51.27,0.0
1533057370.28,-49.316,30.762,29.297,-54.688,9.766
1533057370.284,-46.875,31.25,36.133,-57.617,16.602
1533057370.288,-23.926,27.344,47.363,-41.016,22.461
1533057370.292,-10.742,28.809,39.062,-22.949,69.824
1533057370.296,-20.508,28.32,33.203,-25.879,49.316
1533057370.3,-31.738,27.344,31.25,-32.227,87.402
1533057370.304,-26.855,30.273,24.414,-30.762,77.148
1533057370.308,0.488,34.668,38.086,-13.672,25.391
1533057370.312,6.836,35.156,54.688,1.465,32.227
1533057370.316,-4.395,32.227,48.828,2.441,26.855
1533057370.319,-9.766,29.785,6.836,-2.441,30.762
1533057370.323,-17.09,25.879,8.789,-13.184,22.461
1533057370.327,8.789,26.855,41.016,0.977,-48.828
1533057370.331,34.668,27.344,33.691,21.484,-26.855
1533057370.335,20.02,25.391,33.203,19.043,43.457
1533057370.339,11.719,22.949,12.207,20.02,41.992
1533057370.343,21.484,18.066,11.719,25.391,-2.93
1533057370.347,39.062,17.578,43.457,24.902,-17.09
1533057370.351,56.641,23.438,46.387,33.691,0.977
1533057370.355,59.082,25.391,30.762,53.223,-3.906
1533057370.359,57.129,27.832,15.137,63.965,-9.766
1533057370.362,58.105,29.297,18.066,55.176,57.617
1533057370.366,73.73,28.32,30.273,60.547,65.918
1533057370.37,90.332,26.855,38.574,74.707,-5.859
1533057370.374,83.008,24.902,22.949,75.684,10.742
1533057370.378,72.754,29.785,6.348,68.359,48.828
1533057370.382,62.5,29.785,8.301,61.523,32.715
1533057370.386,70.312,22.949,30.273,62.012,39.551
1533057370.39,86.914,23.438,38.086,71.289,29.785
1533057370.394,77.637,25.879,39.551,75.684,4.883
1533057370.398,62.988,24.902,13.672,71.777,-14.648
1533057370.402,51.758,25.879,-2.93,57.129,-24.414
1533057370.405,59.57,30.273,45.898,52.734,29.297
1533057370.409,81.543,32.715,55.176,65.918,-9.277
1533057370.413,79.59,35.156,44.922,76.66,31.25
1533057370.417,66.895,37.598,25.879,76.172,89.844
1533057370.421,56.641,40.527,4.883,63.477,33.203
1533057370.425,63.477,39.062,9.766,56.152,28.809
1533057370.429,81.055,37.109,20.996,68.359,9.766
1533057370.433,80.566,37.598,39.551,86.914,18.066
1533057370.437,72.266,37.109,24.414,89.844,69.336
1533057370.441,61.035,35.645,-13.672,79.59,64.453
1533057370.444,61.523,34.668,7.812,75.195,83.984
1533057370.448,79.59,36.133,36.133,83.496,118.164
1533057370.452,78.613,31.25,28.32,90.332,77.148
1533057370.456,65.918,27.344,20.508,83.496,10.254
1533057370.46,54.688,33.203,25.879,68.848,6.836
1533057370.464,46.875,32.227,35.156,58.594,21.973
1533057370.468,60.547,27.344,40.527,62.5,5.859
1533057370.472,70.312,26.367,37.109,71.289,8.789
1533057370.476,61.523,23.926,30.762,65.918,11.23
1533057370.48,52.734,23.438,8.789,54.199,-6.836
1533057370.484,54.688,23.438,23.438,45.898,8.301
1533057370.487,73.73,26.367,57.129,51.27,45.898
1533057370.491,77.148,25.391,37.109,62.5,46.387
1533057370.495,63.477,20.996,26.855,59.57,35.156
1533057370.499,54.688,21.973,17.09,48.34,12.207
1533057370.503,57.617,21.484,13.184,47.363,-29.785
1533057370.507,77.148,22.461,31.25,58.594,12.207
1533057370.511,85.938,20.508,34.668,63.965,49.805
1533057370.515,73.73,19.531,24.902,64.453,39.062
1533057370.519,57.617,19.043,12.207,58.105,61.523
1533057370.523,52.734,16.602,11.719,48.34,65.918
1533057370.527,65.918,15.137,33.203,53.223,-0.977
1533057370.53,73.242,13.672,54.199,62.5,-1.465
1533057370.534,56.641,16.602,54.688,59.57,10.742
1533057370.538,43.457,21.484,24.414,51.27,20.02
1533057370.542,40.039,25.879,15.137,40.039,53.223
1533057370.546,50.293,27.832,46.387,38.574,77.148
1533057370.55,64.941,32.227,56.152,56.641,93.262
1533057370.554,57.617,35.156,38.086,59.57,18.066
1533057370.558,46.387,37.109,8.301,47.852,13.672
1533057370.562,39.062,37.109,-1.465,38.574,35.156
1533057370.566,53.223,33.691,27.832,37.598,49.805
1533057370.569,69.824,34.668,28.809,49.316,48.34
1533057370.573,60.059,38.086,26.367,52.246,40.527
1533057370.577,46.387,39.551,4.395,46.875,23.926
1533057370.581,34.668,41.504,-22.949,26.367,-5.859
1533057370.585,39.551,43.457,17.09,15.625,21.484
1533057370.589,58.594,40.039,41.504,31.738,22.461
1533057370.593,54.199,41.016,40.527,37.109,-21.484
1533057370.597,42.969,43.945,26.367,32.227,12.207
1533057370.601,41.016,43.457,3.906,30.273,10.742
1533057370.605,49.805,41.992,12.695,33.691,-42.969
1533057370.609,70.801,42.48,25.879,45.41,36.133
1533057370.612,69.336,39.062,25.391,50.781,128.906
1533057370.616,47.363,32.715,5.859,44.922,72.266
1533057370.62,33.691,32.715,-9.766,28.32,-30.273
1533057370.624,33.691,30.273,10.742,17.578,-2.93
1533057370.628,48.34,30.762,32.227,26.855,68.848
1533057370.632,46.875,32.715,25.879,35.156,48.34
1533057370.636,32.715,27.832,8.301,31.738,44.922
1533057370.64,23.926,29.297,-3.906,24.414,46.387
1533057370.644,28.809,31.25,6.348,19.043,32.227
1533057370.648,49.805,33.691,16.113,27.832,5.371
1533057370.651,52.246,38.086,20.02,36.133,-3.418
1533057370.655,38.574,33.691,2.93,29.785,-0.977
1533057370.659,24.414,28.32,-11.719,20.02,-9.766
1533057370.663,16.602,27.832,-2.93,10.742,25.879
1533057370.667,28.809,26.367,26.367,7.812,49.316
1533057370.671,37.109,26.855,37.598,15.625,39.551
1533057370.675,28.32,31.738,27.832,16.113,-25.879
1533057370.679,20.02,33.203,6.836,14.16,1.953
1533057370.683,18.066,34.668,-2.441,3.906,51.758
1533057370.687,33.203,36.133,42.48,7.324,45.41
1533057370.691,46.387,37.598,60.059,26.367,71.777
1533057370.694,38.086,40.039,37.109,26.855,35.645
1533057370.698,25.391,37.598,20.996,13.672,32.227
1533057370.702,15.137,30.762,36.133,2.93,77.637
1533057370.706,25.879,27.344,47.363,7.812,30.762
1533057370.71,37.598,26.855,35.156,22.949,-29.785
1533057370.714,26.367,23.438,39.062,27.832,-4.395
1533057370.718,11.23,21.973,26.855,20.508,56.641
1533057370.722,5.859,26.367,11.23,12.207,73.73
1533057370.726,19.531,28.809,52.734,16.113,50.293
1533057370.73,34.18,28.809,54.688,32.227,68.359
1533057370.734,25.391,28.32,43.945,40.527,45.41
1533057370.737,13.672,28.809,30.762,28.809,-18.066
1533057370.741,10.742,31.25,8.789,14.16,-6.348
1533057370.745,20.02,31.738,23.926,18.555,37.598
1533057370.749,37.109,31.25,35.156,25.391,63.477
1533057370.753,35.156,34.18,29.785,24.414,28.32
1533057370.757,22.949,38.086,21.973,23.438,62.012
1533057370.761,15.625,39.062,22.949,8.301,69.336
1533057370.765,29.297,39.062,47.852,3.418,43.457
1533057370.769,57.617,43.457,48.34,23.926,74.219
1533057370.773,53.711,42.48,42.969,30.273,40.039
1533057370.776,14.648,33.203,37.598,1.953,5.859
1533057370.78,-3.906,32.715,19.043,-13.184,-6.836
1533057370.784,9.766,38.574,43.945,-7.324,25.879
1533057370.788,27.344,38.086,66.406,-2.441,26.855
1533057370.792,28.32,35.156,59.57,7.812,16.602
1533057370.796,11.23,35.645,44.434,6.348,50.293
1533057370.8,0.0,34.668,18.555,0.977,34.18
1533057370.804,8.789,36.621,20.996,2.441,26.367
1533057370.808,26.367,32.227,37.598,8.789,67.871
1533057370.812,26.855,27.344,37.109,16.113,36.621
1533057370.816,18.555,28.809,42.969,13.672,0.977
1533057370.819,10.254,25.391,31.25,8.301,8.789
1533057370.823,14.16,23.926,38.574,8.789,23.438
1533057370.827,32.227,24.902,72.754,22.461,26.855
1533057370.831,37.598,22.949,75.195,33.691,55.664
1533057370.835,29.785,19.531,62.5,31.738,53.711
1533057370.839,19.043,21.484,39.551,20.508,11.719
1533057370.843,16.113,23.438,32.715,10.254,16.602
1533057370.847,31.25,21.973,35.156,16.113,37.598
1533057370.851,41.504,21.973,22.461,22.949,88.867
1533057370.855,35.156,21.973,23.438,20.02,90.332
1533057370.859,23.926,20.996,7.324,15.137,41.504
1533057370.862,21.484,23.926,-2.441,9.277,55.176
1533057370.866,39.551,26.855,28.32,14.648,47.363
1533057370.87,51.27,26.855,30.273,28.809,17.09
1533057370.874,39.062,26.855,9.766,31.738,17.09
1533057370.878,24.414,26.855,-11.23,27.344,36.621
1533057370.882,23.438,29.297,-6.836,15.625,37.109
1533057370.886,35.156,31.25,22.949,15.625,-8.301
1533057370.89,43.457,32.715,41.504,30.762,-33.691
1533057370.894,36.133,31.738,37.109,27.344,-62.012
1533057370.898,21.484,27.832,21.973,20.508,9.277
1533057370.901,12.207,27.344,20.02,13.672,53.223
1533057370.905,25.391,32.227,47.852,10.254,10.742
1533057370.909,44.434,30.273,63.477,23.926,-16.113
